actual_cascade_size,avg_time_from_root,cascade_size,early_propagation_intensity,exclamation_count,forward_count,has_hashtag,has_mention,has_url,interaction_rate,is_rumor,like_count,like_forward_ratio,max_time_from_root,median_time_from_root,microblog_id,min_time_from_root,original_forward_count,original_reply_count,original_text,original_time,propagation_activity,propagation_breadth,propagation_depth,propagation_duration,propagation_efficiency,propagation_speed,question_count,reply_count,reply_forward_ratio,std_time_from_root,text_length,virality_score
843,11.765545011203374,843,0,0,594,0,1,0,1.0,False,5,0.008417508417508417,675.6661111111111,2.3605555555555555,3322_zmQvDzUTM_1952722131,0,942,162,【通缉令•强奸幼女疑犯】2013年2月24日15时许，山西运城市芮城县永乐宫附近发生一起恶性强奸幼女案。芮城警方发布嫌疑人照片，对于提供线索查明疑犯身份者奖励3千元，对提供线索直接抓获或扭送到警局者奖励1万元。望疑犯主动投案自首，争取从宽处理。联系人张警官13834396668 @何兵 @于建嵘 ,1362930538,1.2476576612873387,52.74722057393075,6,675.6661111111111,140.5,71.64988950339993,0,249,0.41919191919191917,52.74722057393075,149,4.5795
126,905.2540806878307,126,0,0,53,0,0,0,1.0,False,95,1.7924528301886793,15991.537222222221,9.365,3790_zfQUSEoix_2870554933,0,129,182,"弥补昨晚的,因为中国时间你们还没到今天呢.晚安[呵呵]",1358956739,0.007879167477714862,3170.045497213838,2,15991.537222222221,63.0,0.13918744216459383,0,73,1.3773584905660377,3170.045497213838,27,3.624
104,15.790293803418804,104,0,0,60,0,0,0,1.0,True,2,0.03333333333333333,388.8836111111111,1.5988888888888888,1295_zxGOyxVkY_2484089162,0,108,13,刚学了个知识，和大家分享一下：如何判断你的牙膏是否健康。在每个牙膏袋的尾部都有个色块，绿色表示牙膏成份纯天然，蓝色表示天然且含药物，红色表示含化学成份，黑色表示纯化学成份合成。建议大家使用绿色和蓝色的，快看看你家的牙膏健康吗? via  桃桃琳,1369092086,0.26743220086558317,51.20543561053265,4,388.8836111111111,26.0,6.586324567151667,1,44,0.7333333333333333,51.20543561053265,122,3.1059
107,11.630903426791278,107,0,2,15,0,0,0,1.0,True,4,0.26666666666666666,698.1508333333334,1.366111111111111,1055_zyvzRr8b6_2370587544,0,107,62,【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏  肝脏、肾脏的功能、影响儿童智力发育等毒性！,1369557319,0.1532620100002268,67.68959203490756,2,698.1508333333334,53.5,9.199629304249072,0,92,6.133333333333334,67.68959203490756,126,2.9547
523,26.91168472487784,523,0,9,140,0,1,0,1.0,True,2,0.014285714285714285,10463.665555555555,2.828611111111111,2221_znJApcyrV_1743939020,0,537,85,【内幕出来了！笑的我眼泪都出来了！】在我的再三哀求下，央视铁哥们在一番请示之后，终于截图给我了....『真不能怪何润东！润东同学的确是把最后一句删掉了！！！』 终于见识到什么是笨蛋了！哈哈！！艾玛，我得出去跑跑步，笑的我肚子痛死了……[笑哈哈][笑哈哈]via@笑话大王彭彭THK @走路必须听歌,1363435308,0.04998248436202355,457.8745872431963,7,10463.665555555555,74.71428571428571,19.433937538534167,0,383,2.7357142857142858,457.8745872431963,148,4.0995
254,10.704277121609799,254,0,1,60,0,1,0,1.0,True,6,0.1,617.0791666666667,2.506666666666667,2246_yyFHdEH4U_2481654412,0,259,121,今天下午六点开始，高清探头全部启动，副驾驶室不系安全带相同处罚，开车时打电话罚款50元，闯黄闪罚200，越线停车罚100，今天起晚六点半至深夜二点，为期60天，全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。专拍是否有带安全带！（实施区域包含但不限于泉州via@JameyC ）。,1345808198,0.4116165537917204,40.67180966732906,4,617.0791666666667,63.5,23.72883260722246,0,194,3.2333333333333334,40.67180966732906,148,3.7126
162,1.9841495198902608,162,0,4,152,0,0,0,1.0,True,0,0.0,167.15472222222223,0.15097222222222223,534_ywm0jigBL_1225357530,0,183,10,这样的西瓜不能再吃了！有很多黑心商贩把针头对准了尚未成熟的西瓜，注射禁用食品添加剂甜蜜素和胭脂红！“打针西瓜”瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏肝脏、肾脏的功能、影响儿童智力发育等毒性！夏天来了，请将此帖多多转发，让更多网友和市民的健康，不再遭受侵害！,1344491286,0.9691619706958123,15.472869505019345,1,167.15472222222223,162.0,81.64707265053285,0,10,0.06578947368421052,15.472869505019345,140,2.9176
200,173.56948333333332,200,0,0,37,0,0,0,1.0,False,2,0.05405405405405406,1072.4977777777779,141.14819444444444,4297_yqVRBb5vA_2183423564,0,290,350,武艺网宣组开始招新啦。现阶段开始招管理若干。只要你满足以下条件1爱武艺2每天在线4小时以上3有信心和网宣组同甘苦（有管理经验者优先）你想认识一群志同道和的朋友吗你想让更多人知道并陪你一起爱武艺吗你想在网宣获得更多奖品吗心动不如行动快快加入我们吧～有意者请私信本微博…PS：另招美文美图,1341410623,0.18648057286831984,189.59883890190108,3,1072.4977777777779,66.66666666666667,1.1522762881992794,0,163,4.405405405405405,189.59883890190108,142,3.3056
223,9.454829347284504,223,0,0,65,0,0,0,1.0,True,0,0.0,410.3877777777778,5.3566666666666665,391_zibmEjxtR_1832527363,0,229,74,【行骗在中国】轰动全国的安徽籍民工秦某在上海市长宁区散落17600元遭哄抢，今查实，警方在秦某取款银行处查实，秦某仅取款7600元，而非秦某谎称的17600元，而截至今日秦某的7600元已全返还，所以剩下的一万元永不可能出现了。秦某的演技，使得上海声誉受损，另市民为其捐款就达三万余元[怒骂]by颜晓,1360280579,0.5433885024732705,34.44823517809944,4,410.3877777777778,55.75,23.585830247062813,0,158,2.4307692307692306,34.44823517809944,150,3.3762
149,21.574326994780016,149,0,1,37,0,0,0,1.0,True,2,0.05405405405405406,332.11694444444447,5.2572222222222225,1684_z4yszvXpI_2787764400,0,153,48,全国政协委员王平建向党中央建议：取消录取农村小孩上大学资格，不鼓励农村小孩上大学。其认为农村孩子身上有很多坏毛病，农村孩子上大学，城市孩子会被影响，这样城市孩子也变坏！中央必须采取行政手段禁止农村小孩上大学…农村人身上的很多坏毛病，任何一个有文化的城里人都忍受不了 Via:温州胡教练,1352537191,0.4486371517395562,50.32582245477652,10,332.11694444444447,14.9,6.906356802511201,0,112,3.027027027027027,50.32582245477652,142,3.3142
559,32.74544623335321,559,0,1,294,0,1,1,1.0,False,0,0.0,3139.211111111111,2.294722222222222,4985_yjl3Nwmxb_1962310741,0,583,78,爱所有人，信任少许人，勿伤任何人。-莎士比亚  同学们，晚安！(图片分享自@鲲鹏之志HF 的微博相册http://t.cn/zOn4B6B ),1337095801,0.17807021580085583,192.3275041184102,1,3139.211111111111,559.0,17.07107596019335,0,265,0.9013605442176871,192.3275041184102,71,3.9156
188,19.845257092198583,188,0,0,101,0,0,0,1.0,True,8,0.07920792079207921,288.64166666666665,2.4894444444444446,1877_zuqHtF6tk_1726276573,0,191,35,【诺基亚：爱心背后的悲凉感】08年汶川地震，诺基亚捐5000万，苹果40万，三星一分没有；2013年雅安地震，苹果捐5000万，三星捐6000万，诺基亚捐100万和4000部手机……诺基亚2013年一季财报净亏1.5亿欧元…”（当看到100万之后尾随的4000部手机，是否有一种悲凉感，致我们终将逝去的“青春”）,1367239746,0.6513266160464244,35.284030972669,3,288.64166666666665,62.666666666666664,9.473296270568605,0,87,0.8613861386138614,35.284030972669,156,3.623
175,51.84605238095238,175,0,1,96,0,0,0,1.0,True,4,0.041666666666666664,1065.7691666666667,11.154722222222222,1998_ztnEhgsTU_2265438154,0,189,35,大陂渡哥：什邡人吴斌实名揭露红十字会贪官，请转发！,1366643561,0.1642006594611247,146.46502628308792,6,1065.7691666666667,29.166666666666668,3.375377525643455,0,79,0.8229166666666666,146.46502628308792,25,3.5218
269,35.488943618339526,269,0,6,96,1,1,0,1.0,True,0,0.0,475.0577777777778,20.209722222222222,551_zsaQfvoX4_1836442801,0,279,63,警告！！！[衰][衰]珠江学院8栋阳台发现#隐翅虫#亲眼目睹，大小于白蚁成虫差不多。相信附近已经繁殖了一定的数量。大家务必小心！[生病]请千万不要拍打！拍打可能会要了你的命！求扩散@珠江爆料 @珠江木又寸洞 @做衬托的富豪 @祝華強-ELEVEN- @-Ccc文 ,1365957968,0.5662469126562383,64.16393960632055,5,475.0577777777778,53.8,7.579825505456567,0,173,1.8020833333333333,64.16393960632055,132,3.5147
272,7.648231209150326,272,0,1,74,0,0,0,1.0,True,15,0.20270270270270271,244.0511111111111,1.3759722222222222,171_zryikqDOH_1405463773,0,287,123,据传，发改委批复了七万亿！,1365604696,1.114520637753476,23.91779423961979,5,244.0511111111111,54.4,35.56377841645004,0,198,2.675675675675676,23.91779423961979,13,3.9308
123,12.366709575429088,123,0,1,14,0,1,0,1.0,True,1,0.07142857142857142,594.6377777777777,1.5166666666666666,1224_zwQy82ddM_2358149763,0,127,26,【还有什么是可以放心吃的？】@亮兄本尊：用一次性筷子做笋干炒肉！[生病],1368613086,0.20684861372189234,56.093706724235126,4,594.6377777777777,30.75,9.94605713425855,1,109,7.785714285714286,56.093706724235126,36,2.9121
233,25.600779685264662,233,0,0,129,0,0,0,1.0,False,0,0.0,253.54222222222222,7.8725,4045_yoOx0rbnW_1768456845,0,268,22,这张看镜头的大头讹血照本来打算私藏的，但是想想还是拿出来分享吧，毕竟远在外地很多JMS不能亲眼看到翡翠，所以拿这个作为晚安图~友情提示：慎点大图= = ps花絮，在准备唱天涯明月刀之前，哇还是像以前一样和LM互动，很体贴的说，是不是长途跋涉来到这里，大家辛苦了云云。我身边那位瞬间眼睛红了……,1340206986,0.9189790874191456,59.81089305034561,9,253.54222222222222,25.88888888888889,9.101285307107679,0,104,0.8062015503875969,59.81089305034561,146,3.5174
630,12.76852733686067,630,411,1,182,0,0,0,1.0,True,1,0.005494505494505495,403.53055555555557,4.569861111111111,944_zaujTEsUT_1334653580,0,657,44,如果有交通违章未处理的，请在12月31日前办理，如果拖到明年1月1日后办理，会按新的扣分办法处理的，请互相知照。 中央电视台《焦点访谈》已经播出，如果愿意，请把这条信息发给你知道的朋友和群。【交通新规】2013年1月1日施行。  望各位互相转告！,Wed Dec 19 17:15:58 +0800 2012,1.561220064568978,32.88114560870398,11,403.53055555555557,57.27272727272727,49.340067447033775,0,448,2.4615384615384617,32.88114560870398,123,4.231
714,989.3913620448179,714,0,0,232,0,0,0,1.0,False,202,0.8706896551724138,20260.831666666665,32.10638888888889,3630_zCF14lLgL_1257391180,0,758,214,投降，心甘情愿的。放下，坦坦荡荡的。禅师已是黄花梦，从俗不过一明奘，极乐归程无早晚，南山旧梦有昨今。纵逞巧舌章千万，细行不检除罪难，误人误己兼悟世，何如噤口做痴汉。遁隐潜修三五载，茅檐卜居我无言，挥手作别西天雨，潇潇斑马易水寒。,1371916698,0.03524040926585854,2986.605144007334,6,20260.831666666665,119.0,0.7216557849508058,0,482,2.0775862068965516,2986.605144007334,114,4.9072
374,33.27790329768271,374,0,0,73,0,0,0,1.0,False,14,0.1917808219178082,3995.7525,0.8843055555555556,3971_zlkfxrqNo_1252373132,0,382,222,看看在你2013年生日那天你干了神马。。。。。。“我抽了最恨的人一耳光”。。。。。「转」,1362066664,0.0935993908531622,224.25994510807027,4,3995.7525,93.5,11.238688827671522,0,301,4.123287671232877,224.25994510807027,44,4.0125
114,54.43075779727096,114,0,1,58,0,0,1,1.0,True,3,0.05172413793103448,3560.8358333333335,10.219444444444445,76_A02yOjSoy_2186784211,0,118,2,帮忙转发              今天上午一个小女孩在大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是小女孩的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了！（转发） 我在:http://t.cn/zQUFSbf,1373813824,0.03201495529022563,338.24111584771526,6,3560.8358333333335,19.0,2.0944040578049004,0,56,0.9655172413793104,338.24111584771526,125,3.2101
96,26.313232060185186,96,10,3,42,0,0,0,1.0,True,2,0.047619047619047616,982.8969444444444,10.369583333333333,912_zodqBzLQp_1228086322,0,99,11,"全球发出警示！请传出去！ 隐翅虫，在你身上时绝对不要打，她身上有 毒液，接触到皮肤，就死定了！ 跟你的孩 子、朋友讲，万一身上有这虫，用嘴巴轻轻 吹走就好。绝对不要用手打. 医师强调,如果 每个收到这份邮件的人,能够转发十份给其他 人,肯定至少有一条生命将会被挽救回来 ​",Wed Mar 20 00:00:03 +0800 2013,0.09767046336100003,103.29006412273364,4,982.8969444444444,24.0,3.64835455334499,0,54,1.2857142857142858,103.29006412273364,136,3.0301
787,22.48967457292108,787,0,4,480,1,0,0,1.0,True,1,0.0020833333333333333,2574.6891666666666,9.184444444444445,4_A0eKM530j_2800321184,0,862,146,【 #福州城事# 全国通缉逃逸司机、寻求目击者】7月15日 、发生在福州六一路和东大路交叉口的惨烈车祸，事故造成一女子当场死亡。脑浆都出来了！惨不忍睹！肇事者逃跑下落不明！（不要问为什么不打马赛克，目击者说疑是部队大车，有遮牌。哪怕你只有一个粉丝、你需要做的就是转发。） 大家帮扩散！,1373925569,0.3056679657447323,107.61171221192197,22,2574.6891666666666,35.77272727272727,34.99383672485841,0,307,0.6395833333333333,107.61171221192197,142,4.493
964,44.9739267545381,964,0,0,272,0,0,1,1.0,False,1289,4.738970588235294,4530.126666666667,4.558333333333334,3280_AwqYakTJT_1642591402,0,980,1901,【爷孙恋词人与小40岁女友顺利恋爱1周年】昨天，台湾资深作词人李坤城受邀，分享历年来的客家音乐收藏，不过发布会焦点依然是其爷孙恋。小他40岁的17岁小女友林靖恩静静依偎在旁。李坤城表示，2月15日两人恰好交往满周年，将提前在情人节庆祝，两人说“我们每天都是情人节啦。” http://t.cn/8FNeCjR,1392220508,0.21279758181890424,224.09154942130206,5,4530.126666666667,192.8,21.434641570467882,0,692,2.5441176470588234,224.09154942130206,154,5.3733
383,29.690517116333044,383,0,0,195,0,0,0,1.0,True,2,0.010256410256410256,2618.0919444444444,9.254722222222222,1397_z3xY48R6c_3084292051,0,494,192,有一个信息请大家关注。曹小东告诉我郑州金水路经八路派出所里有个被拐卖的越南小女孩求助。警察却怀疑她卖淫的。要先把她留下三十天。警察里没有人懂越南语，只有小东能和她英语交流几句，她大概说她叫阮什么兰，是河内人。小东说他亲眼见到的很多警察在其他人面前无顾忌的调戏她。吃饭时只给她冷馍。,1351964462,0.14628974387729995,221.5611494779796,6,2618.0919444444444,63.833333333333336,12.899741641391214,0,188,0.9641025641025641,221.5611494779796,140,3.9621
349,224.5178430436167,349,0,0,227,0,0,0,1.0,False,78,0.3436123348017621,8899.2725,21.102777777777778,3879_zFf808LEA_1658719597,0,437,128,她说：“拼命对一个人好，生怕做错一点对方就不喜欢你，这不是爱，而是取悦。分手后觉得更爱对方，没他就活不下去，这不是爱情是不甘心。你拼命工作努力做人，生怕别人会看不起你，这不是要强，而是恐惧。你要知道，很多时候被情绪控制，只敢抓住而不敢放弃，是很累的。” “是的，晚安。”,1373384092,0.03921668877989746,833.1394370399094,3,8899.2725,116.33333333333333,1.5544421559947037,0,122,0.5374449339207048,833.1394370399094,135,4.2951
564,46.57069986209614,564,0,0,182,0,0,0,1.0,False,0,0.0,1929.0802777777778,1.0331944444444443,3566_yB8c1oEzt_1851524785,0,580,163,今天听到邻居家小萝莉唱大风车，插电没把我憋成内伤，她是这样唱的：“大风车呀直呦呦转，他妈滴，他妈滴真好看...”  `转,1347205802,0.2923673039930226,214.86520500949965,2,1929.0802777777778,282.0,12.110618944316943,0,382,2.098901098901099,214.86520500949965,60,3.9032
356,74.50321551186018,356,0,0,312,0,0,0,1.0,False,236,0.7564102564102564,14246.015,9.563194444444445,3938_A35sXFuLn_1794308181,0,378,34,这个世界上有很多结婚的理由，可是不知道为什么都是这样勉强的理由，让人听不出感情中喜乐悲哀的成分，我仿佛已经很久很久都没有听到有一个人说，他要结婚是因为很爱一个人，因为想和另一个人永远在一起。,1375545106,0.024989444416561403,756.6085527826497,2,14246.015,178.0,4.778317251868523,0,44,0.14102564102564102,756.6085527826497,95,4.3279
110,50.47821717171717,110,0,0,39,1,0,1,1.0,False,0,0.0,296.64916666666664,43.37,2871_zggwMFzaS_1744768687,0,534,129,#百威channel威#热舞皇后Dita Von Teese 助阵Monarchy新单《Disintegration》Monarchy充满迷幻色彩的歌声，游走在热舞皇后Dita白皙的肌肤上，威粉们别想歪噢http://t.cn/zjgiGP8 ,1359191465,0.3708083903825788,29.711849227329537,1,296.64916666666664,110.0,2.1791577865319844,0,71,1.8205128205128205,29.711849227329537,122,2.821
337,90.54628255852292,337,0,0,125,0,0,0,1.0,False,0,0.0,16097.780833333334,0.5869444444444445,2879_yjNsY8KkF_2624280332,0,352,82,“乖......不哭，奶奶赚钱去......送你去读书”（这个世界哭声太多，你不懂）,1337356136,0.020934562564187804,991.5832976978446,3,16097.780833333334,112.33333333333333,3.721853514882693,0,212,1.696,991.5832976978446,42,3.6055
800,4.6629249999999995,800,0,0,357,0,0,1,1.0,False,6,0.01680672268907563,225.96833333333333,0.9238888888888889,2746_yArMC6ldb_1499104401,0,887,361,【美媒称中国近日第四度试射洲际弹道导弹】美国华盛顿自由灯塔网站称，中国军方上周四从陕西某基地，向西部沙漠地区发射了一枚新式的公路机动洲际导弹。美国情报部门分析，此次发射的可能是东风-31A弹道导弹。这是自7月末以来中国进行的第四次远程导弹飞行测试。http://t.cn/zWgXgh8,1346817124,3.540319071256297,15.594719043096116,6,225.96833333333333,133.33333333333334,171.56613070122296,0,443,1.2408963585434174,15.594719043096116,143,4.5967
184,126.80919685990338,184,0,0,140,0,0,0,1.0,True,4,0.02857142857142857,12281.680555555555,11.18513888888889,685_zrQUuduFo_1909569295,0,216,27,"【实名制的实质】邹小帛因实名举报公安局副局长腐败,被枪杀.蒋卫锁揭露三聚氰胺毒奶而被死亡.曝光地沟油的记者李翔被乱刀砍死.中国药品打假第一人高敬德,被带进派出所离奇死亡.曝光冻死五名流浪儿的记者李元龙被失踪。维权人士葛志慧、王炜被失踪。反腐记者齐崇淮因曝光山东政府大楼被判刑。",1365775301,0.014981663068639947,925.1995941674386,3,12281.680555555555,61.333333333333336,1.4509988593593888,0,44,0.3142857142857143,925.1995941674386,138,3.4386
222,12.732715215215215,222,0,2,30,0,0,0,1.0,False,4,0.13333333333333333,173.73694444444445,9.289722222222222,4565_zd7dYBO3I_2214412111,0,229,46,【注意！驾车用蓝牙耳机接电话也要被扣分！】淘宝上“蓝牙耳机”最近七天的搜索指数环比增长43.1%，与去年同期相比增长315.7%。不少店家在商品标题标明“不怕新交规”“新交规必备”字样。有交警表示，驾车时用蓝牙耳机接听电话仍属“妨碍安全驾驶”行为，会被罚款扣分。(财经网 ),1357401547,1.2777938550138859,20.80665555420562,9,173.73694444444445,24.666666666666668,17.435401345874492,0,192,6.4,20.80665555420562,137,3.5295
328,8.008295223577235,328,0,0,152,0,0,1,1.0,False,0,0.0,935.1297222222222,1.3929166666666668,4098_yhmzQ0ptF_1769523684,0,346,189,【2PM】120502 湖南卫视 金鹰网出了采访新闻[2pm有意来中国发展 尼坤避谈宋茜大赞中国女生]详情请看【http://t.cn/zOT3UF6】[围观][群体围观],1335973265,0.3507534753793814,51.935524429030416,4,935.1297222222222,82.0,40.95753101538198,0,176,1.1578947368421053,51.935524429030416,86,3.688
281,4.342343811783314,281,0,1,142,0,1,0,1.0,False,0,0.0,99.69833333333334,0.5033333333333333,3452_eIbIIP_1643169402,0,360,184,跟@张发财 通完电话，心里堵死了，一万二一平米市价，只补四千，拆迁轮到自己人头上，才理解了那些死磕的人，无力感啊!能怎么办?就抢你了，公开抢。[泪],1302760020,2.8185024824888414,10.36048563869096,0,99.69833333333334,281.0,64.7115963589716,1,139,0.9788732394366197,10.36048563869096,74,3.4421
394,22.710015510434292,394,0,0,125,0,0,1,1.0,False,5,0.04,1231.4263888888888,2.3475,3224_zd7dIEkx5_1638782947,0,421,260,【昆明滞留旅客拨市长热线 被告知不归我们管】1月3日，昆明长水国际机场出现大雾，低于航班最低运行标准，造成440航班取消，7500名旅客滞留机场。4日，一位飞往西双版纳的旅客反映称，在他拨打了昆明市人民政府市长热线“12345”反映机场滞留情况后，得到的回答是“不归我们管”。 http://t.cn/zjnwRDZ,1357401508,0.31995416336294746,130.3377636343607,2,1231.4263888888888,197.0,17.349173531782647,0,269,2.152,130.3377636343607,158,3.9545
462,87.59982984607984,462,0,0,258,1,0,0,1.0,False,4,0.015503875968992248,13438.211388888889,2.288333333333333,3082_z2CDo2rmz_1513934187,0,491,90,#夜读小札# 我不记得爱过自己的父母。小的时候是怕他们，大一点开始烦他们，再后来是针尖对麦芒，见面就吵；再后来是瞧不上他们，躲着他们，一方面觉得对他们有责任应该对他们好一点但就是做不出来装都装不出来；再后来，一想起他们就心里难过。——王朔《致女儿书》,1351439011,0.03437957527457823,768.8217193667123,2,13438.211388888889,231.0,5.273982846904752,0,204,0.7906976744186046,768.8217193667123,125,4.0541
291,9.605097365406644,291,0,0,28,0,1,0,1.0,False,6,0.21428571428571427,2049.7594444444444,0.6263888888888889,3486_ynPxobOmR_1787433323,0,304,236,【高校外地学生因听不懂“武汉话”遭公交司机打骂】武汉体育学院体育科技学院施某和两名同学乘坐718路双层公交回校。当车辆行至湖北经济学院时，司机喊话让乘客转车，施某没有听懂司机的“武汉话”去询问司机，不料遭司机吼骂：“让你们转车，耳朵聋了吗？”并出拳打中他的太阳穴。（@楚天都市报 讯）,1339647992,0.14196787861556653,120.26055754765615,5,2049.7594444444444,58.2,30.29641334486151,1,263,9.392857142857142,120.26055754765615,142,3.6348
353,183.05726550204596,353,0,0,82,0,0,0,1.0,False,354,4.317073170731708,5856.919722222222,149.34777777777776,3962_AzSi5CNgD_3755185335,0,373,173,与国际电商团队在小米发售现场--新加坡米3首次发售成功后大家的欢乐笑脸,1394175560,0.06027058876368983,445.7947241398034,3,5856.919722222222,117.66666666666667,1.9283583147157557,0,271,3.3048780487804876,445.7947241398034,35,4.4308
311,6.254496248660236,311,0,0,118,0,0,1,1.0,True,196,1.6610169491525424,112.09916666666666,1.5580555555555555,615_AAMy4kRlw_2091286391,0,318,347,CNN北京时间3月13日10时48分向全球抢先发布独家消息：由美国CIA参与的调查显示，已失联五天的吉隆坡飞往北京的马来西亚航空公司MH370航班系于2014年3月8日凌晨2时21分被马来西亚军机击落并坠毁于马来西亚槟城西北200英里的马六甲海域，最后发出攻击命令的是马来西 我在:http://t.cn/8sZVuO2,1394691151,2.7743292769051213,17.699650379179722,3,112.09916666666666,103.66666666666667,49.7242284007475,0,193,1.6355932203389831,17.699650379179722,160,4.4074
109,20.322311416921508,109,0,4,28,0,0,0,1.0,True,5,0.17857142857142858,358.29805555555555,8.891944444444444,655_zssTuevQ6_1653953053,0,110,18,转自百度贴吧 【果然就该生男孩子好吗！？还能体会鬼父的理解感人至极 太棒了！！！（via:Saber_Artoria）,1366123414,0.30421599645856606,48.64204917293443,3,358.29805555555555,36.333333333333336,5.363563118575204,1,81,2.892857142857143,48.64204917293443,59,3.1248
323,10.126437048503611,323,0,1,74,0,1,0,1.0,False,15,0.20270270270270271,1314.503611111111,1.4144444444444444,3467_zzLSl4IL0_1720962692,0,334,169,【“呵呵”——最恶心的聊天词汇，你中枪了么？】有人说，所有词语里最恶心的、最伤人的莫过于“呵呵”。甚至比那些非常严重的骂人词汇还要难以接受。无论在学术讨论还是生活分享，这两个字让人每看到一次就想跳一次楼！看完下面这篇文章，要是能感同身受，也请留言写下你的抓狂经历吧。via@清华南都,1370274907,0.24572013136348683,73.39821356358647,4,1314.503611111111,80.75,31.89670744536252,1,249,3.364864864864865,73.39821356358647,141,3.987
173,30.652085741811174,173,126,2,85,0,0,0,1.0,True,1,0.011764705882352941,548.7680555555555,2.9275,895_zp1jHAqpy_2574938392,0,212,53,河南官员把拆迁户孩子扔下楼，父亲跪地崩溃！（你再删，我再发，大家都转起来！）via： ​,Mon Mar 25 07:00:23 +0800 2013,0.3152515862550714,95.69016224132378,5,548.7680555555555,34.6,5.643987866183548,0,88,1.035294117647059,95.69016224132378,44,3.3702
601,19.148995193196523,601,0,0,386,1,0,0,1.0,False,104,0.2694300518134715,1375.2155555555555,2.6155555555555554,4164_A4KXZwHaQ_1513934187,0,624,84,#夜读小札#年轻的我们心脏都是比较小的。一点苦难放进去，都显得大。长大了的人，心脏就变大了。即使更大的悲伤装进去，也照样可以冷漠的离开，平静的遗忘。所以忍耐吧。有天我们的心脏会长得比悲伤大。——寂地《踮脚张望的时光》,1376493668,0.43702239810486276,77.50804713043519,2,1375.2155555555555,300.5,31.38545881579887,0,215,0.5569948186528497,77.50804713043519,108,4.7083
27,46.71355967078189,27,0,0,11,0,0,0,1.0,False,0,0.0,422.64944444444444,30.733333333333334,3773_yA4gupwHx_1685581583,0,99,83,每每看到孩子们嬉笑玩耍的时候，咯咯的笑个不停，我就歪着脖子想我小的时候也这样吧。很多东西在现在已经没有了记忆，不知道那是不是遗憾，我想应该是的，好与不好，那都是一步步走过来的路，留给我的远不止拍张照片那么简单。,1346601583,0.06388272918586325,78.22641406707474,0,422.64944444444444,27.0,0.5779906346312502,0,16,1.4545454545454546,78.22641406707474,105,1.8882
313,5.2664953851615195,313,0,0,22,0,0,1,1.0,False,0,0.0,55.19694444444445,5.3372222222222225,4652_kkdfgE_1618051664,0,353,143,【高清图：南京遭暴雨袭击多处道路积水】17日至18日凌晨，南京遭暴雨袭击，大部分地区降水量达50毫米以上，市区多处道路积水，影响市民出行。当地气象台昨日发布暴雨橙色预警信号，预计强降水仍将持续。http://t.cn/a9cNYe,1308420141,5.670603747188099,5.220569765068523,7,55.19694444444445,44.714285714285715,59.4323125929029,0,291,13.227272727272727,5.220569765068523,115,3.3591
87,9.278955938697319,87,0,0,43,1,0,1,1.0,False,13,0.3023255813953488,58.35805555555555,5.135555555555555,3330_A10R3z9Ba_2557219132,0,92,20,20130720华龙网华龙娱摆摆报道：#李准基# 新剧#两周2weeks# 曝光首版预告片 场面震撼剧情虐心 -- 视频频道 (时长01:43）http://t.cn/zQtOSYT,1374366409,1.4907967575646512,10.082638899764374,6,58.35805555555555,14.5,9.376054868109872,0,44,1.0232558139534884,10.082638899764374,91,3.2654
123,64.69067073170731,123,0,1,55,0,0,0,1.0,True,8,0.14545454545454545,5153.678333333333,4.144166666666667,1414_zELDHxF3Y_2117321881,0,125,14,"大家買牙膏請留心,注意牙膏管反面底部的顏色條,因为顏色條是有含意的。盡量選擇*綠色*和*藍色*，共分4種； *綠色*：純天然； *藍色*：天然+藥物； *紅色*：天然+化學成份； *黑色*：純化學 國内的兒童牙膏居然大多是純化學的，真是不可思议！ ",1373113834,0.023866448785608466,476.7374848581994,3,5153.678333333333,41.0,1.9013560782221586,0,68,1.2363636363636363,476.7374848581994,124,3.3125
536,52.23631115257048,536,0,0,135,0,0,0,1.0,True,25,0.18518518518518517,4689.541388888889,12.240277777777777,2079_zFpBzl6Xl_1928375042,0,560,18,"广州32岁的杨吃货昨日早晨7点24分抢救无效死于休克,全身皮肤呈黑紫色.州医三院神经内科医生康博士告诉记者,这是肺鼠疫,死亡率非常高.医生断定这是杨姐昨日吃猫引起的,但家属称他们吃的猫绝无鼠疫症状,为此记者请教了传染病教授陈菊梅.原来,猫自身有抗鼠疫的免疫故不易被感染,但鼠疫杆菌会残留在体内. ",1373480111,0.11429689079404767,405.4392415762357,12,4689.541388888889,44.666666666666664,10.26106147569389,0,401,2.9703703703703703,405.4392415762357,148,4.4613
